# Imported from FireEmblemUniverse/fireemblem8u ELF.
# Format: 0xADDR<TAB>mode<TAB>name
0x0800C5AC	thumb	EventA2_WmHideUnit
0x080C51C8	thumb	OpSubtitle_SetupBackgrounds
0x080B8A18	thumb	WorldMap_Destruct
0x080D12E8	thumb	ClearModM
0x0802C6A0	thumb	BattleApplyMiscActionExpGains
0x080BD660	thumb	sub_80BD660
0x08014490	thumb	StartPaletteAnimatorExt
0x0807B7F0	thumb	BeginMapAnimForDance
0x08025EB0	thumb	MakeTargetListForRangedHeal
0x080318E0	thumb	GetClassBestWRankType
0x080B30FC	thumb	sub_80B30FC
0x08085298	thumb	sub_8085298
0x080A7258	thumb	SetPlayStPtrWithChIndexModify
0x0807CDD0	thumb	MapAnim_StartGorgonHatchAnim
0x0807C8A0	thumb	SetupMADebugBattleUnit
0x08084508	thumb	StartAfterUnitMovedEvent
0x080A341C	thumb	IsExtraBonusClaimEnabled
0x0803A678	thumb	AiEscapeAction
0x08055278	thumb	StartBattleAnimHitEffectsDefault
0x080CDDD4	thumb	nullsub_80CDDD4
0x08051BB0	thumb	ekrDispUPMain
0x08089F58	thumb	HelpBoxSetupstringLines
0x0807FAA0	thumb	sub_807FAA0
0x0802625C	thumb	TryAddUnitToWarpTargetList
0x080BBDA4	thumb	sub_80BBDA4
0x080C20B0	thumb	GmapRm_InitBlend
0x08078694	thumb	SetMuFacing
0x080889A0	thumb	StartStatScreenHelp
0x0806C61C	thumb	NewEfxDamageMojiEffect
0x080AA550	thumb	sub_80AA550
0x080541B4	thumb	EfxWhiteInMain2
0x08023B84	thumb	HideMoveRangeGraphicsWrapper2
0x0805B200	thumb	ekrTogiInit_Loop
0x08078258	thumb	GetSpellAssocEfxIndex
0x0806E610	thumb	sub_806E610
0x080099E4	thumb	GamceControl_StartClassReel
0x08096C34	thumb	sub_8096C34
0x0807883C	thumb	StartPlayMuStepSe
0x0804E0A8	thumb	UnpackUiFramePalette
0x0807DE80	thumb	MapAnimRepair_Init0
0x0805F6FC	thumb	efxResireBG_Loop_C
0x080CDB18	thumb	ClassChgMenuSel_OnBPress
0x0806EAA4	thumb	CRSpell_RegisterBgGfx
0x0800465C	thumb	SpriteText_Clear
0x08081CD4	thumb	SpellWarpStartFlashFade
0x080B4A54	thumb	Shop_Loop_UnkKeyHandler
0x08068FB8	thumb	sub_8068FB8
0x080A0944	thumb	StartFortuneSubMenu
0x0808A444	thumb	SetHelpBoxDefaultRect
0x080B3EFC	thumb	ClassStatsDisplay_Init
0x0804FF60	thumb	nullsub_36
0x08030C94	thumb	GetTextDisplaySpeed
0x0800EF48	thumb	sub_800EF48
0x08015264	thumb	VecCrossVec
0x0807FCA8	thumb	sub_807FCA8
0x080A474C	thumb	PidStatsAddActAmt
0x08050224	thumb	ekrBattleWaitDragonIntro
0x080AA4C0	thumb	StartSaveMenu
0x08074A94	thumb	Loop6C1_EfxLvupBGCOL
0x08080EE4	thumb	sub_8080EE4
0x080D2FB0	thumb	__swsetup
0x080D16A0	thumb	ObjAffineSet
0x08054B18	thumb	EndEfxStatusUnits
0x080706E0	thumb	EkrWhiteINOUT_RefrainPalette
0x08057FF8	thumb	GetSpellAnimId
0x08036E2C	thumb	PutBattleForecastTilemaps
0x08040AE0	thumb	sub_8040AE0
0x080CDA38	thumb	PromoTraineeEventExists
0x08084AF4	thumb	sub_8084AF4
0x080154C8	thumb	BmMain_UpdateTraps
0x080819C8	thumb	MapAnimCallSpellAssocBarrier
0x08047928	thumb	SioRuleSettings_Loop_Main
0x0806F568	thumb	efxopMistyrainOBJ2_Loop_A
0x080A098C	thumb	GetChapterDivinationTextIdHectorStory
0x080581EC	thumb	ParseBattleHitToBanimCmd
0x0805DE74	thumb	sub_805DE74
0x0807F6C0	thumb	LoadSparkGfx
0x0805D9BC	thumb	NewEfxThunderBGCOL
0x08042E2C	thumb	SioPollingMsgAndAck
0x080A887C	thumb	SaveMenuGetBitfileByMask
0x080A3024	thumb	EraseSaveBlockInfo
0x080BF198	thumb	GmMoveCursor_OnLoop
0x08011704	thumb	NewPopup_WRankIncrease
0x080A3E28	thumb	EraseSoundRoomSaveData
0x0808A974	thumb	MergeBoxDialogue1
0x0800A4E8	thumb	sub_800A4E8
0x080285B0	thumb	GetUnitSupportBonuses
0x08013FB0	thumb	FadeInBlackSpeed10
0x080AE4B4	thumb	EndFadeInOut
0x0804D3F0	thumb	sub_804D3F0
0x080C3244	thumb	GmapAutoMu_StartFadeOut
0x080A7F04	thumb	InitMinimapWindowBuffers
0x0800D414	thumb	EventEngine_StartSkip
0x0809E2BC	thumb	sub_809E2BC
0x08055C38	thumb	EkrMainEndExec
0x080BC4C4	thumb	WMMenu_OnUnitSelected
0x0803E1EC	thumb	AiGetInRangeCombatPositionScoreComponent
0x080BE40C	thumb	GmMu_StartFadeIn
0x080BA008	thumb	sub_80BA008
0x08022F88	thumb	TradeCommandEffect
0x08063D64	thumb	StartSubSpell_efxLunaBG2
0x08017A34	thumb	LoadUnits
0x0806FA48	thumb	GetEkrDragonStatusAttr
0x080AF840	thumb	StopSoundRoomSong
0x0804FD48	thumb	SetBanimLinkArenaFlag
0x0806A7C4	thumb	efxCrimsonEyeOBJ_Loop_A
0x080D5CA4	thumb	__errno
0x0803A2E0	thumb	AiExitBallistaAction
0x08048168	thumb	SioMenu_End
0x08000D28	thumb	GetGameClock
0x080BA288	thumb	sub_80BA288
0x0802EF80	thumb	sub_802EF80
0x08009260	thumb	AP_ClearAll
0x0809B504	thumb	sub_809B504
0x08069B68	thumb	StartSubSpell_efxDarkGradoOBJ02piece_A
0x080079E4	thumb	MoveTalkFace
0x080D5A14	thumb	_swiopen
0x0800CA60	thumb	EventBA_WmRemoveHighlightNationPart2
0x080644E0	thumb	StartSubSpell_efxExcaliburBG
0x0801829C	thumb	GetUnitFromCharId
0x08039C00	thumb	AiClearDecision
0x0806B33C	thumb	sub_806B33C
0x080A7360	thumb	sub_80A7360
0x08055F00	thumb	ekrBaStart_InitBattleScreen
0x080791CC	thumb	GetDefaultMuConfig
0x08076818	thumb	EkrDK_ReloadTerrainEtc
0x0805DB18	thumb	StartSpellAnimElfire
0x080989BC	thumb	PrepItemScreen_OnEnd
0x0806D080	thumb	NewEfxMagfcast
0x080B9114	thumb	sub_80B9114
0x0805FB24	thumb	sub_805FB24
0x080ABE3C	thumb	SaveDrawSetDifficultSlotPalette
0x08050CA8	thumb	ekrBattle_WaitForPopup
0x08024E20	thumb	sub_8024E20
0x08075718	thumb	NewEkrTriArmorKnightOBJ2
0x0809F5F4	thumb	sub_809F5F4
0x08002BA4	thumb	CallARM_DecompText
0x08034FB0	thumb	RefreshUnitHpInfoWindow
0x080A0900	thumb	FortuneSubMenu_OnOptionSelected
0x0803B4B8	thumb	AiCountNearbyAlliedUnits
0x080734AC	thumb	EfxClasschgRSTMain
0x08076F08	thumb	sub_8076F08
0x08018D08	thumb	IsUnitMagicSealed
0x080811AC	thumb	sub_80811AC
0x0802BA28	thumb	CheckBattleUnitLevelUp
0x080C3BE4	thumb	PutWmMinimapGfx
0x080892C0	thumb	ResetHelpBoxInitSize
0x080C0FA4	thumb	WorldmapStatus_80C0FA4
0x080BA628	thumb	GMScreenVSync_Loop
0x080253E8	thumb	TryAddToDropTargetList
0x080952D4	thumb	ResetSioPidPool
0x080D5B94	thumb	_unlink
0x080A524C	thumb	LoadSavedBonusClaimFlags
0x08058960	thumb	FilterBattleAnimCharacterPalette
0x080283A8	thumb	GetUnitSupporterNum
0x0803A2B8	thumb	AiRideBallistaAction
0x08009760	thumb	APProc_OnUpdate
0x08023F64	thumb	SupplyUsability
0x08040DCC	thumb	AiSetMovCostTableWithPassableWalls
0x08038900	thumb	DrawTimeText_WithReset
0x08098E40	thumb	PrepItemScreen_DpadKeyHandler
0x0806F820	thumb	efxopEvilEyeOBJ_Loop
0x08001C78	thumb	SoftResetIfKeyComboPressed
0x080ADFBC	thumb	BgAffinScalingHighPrecision
0x080561C8	thumb	ekrBattleEnding_80561C8
0x0800B954	thumb	CopyBgTiles
0x0809545C	thumb	SomeLeftoverFunctionThatReturns0
0x08012984	thumb	Eventfx_SetScreenConfig
0x08064838	thumb	StartSubSpell_efxExcaliburBG2
0x080A2BD0	thumb	sub_80A2BD0
0x08002F64	thumb	Proc_SetMark
0x080D1994	thumb	__modsi3
0x080D4D28	thumb	__malloc_unlock
0x0809FB70	thumb	sub_809FB70
0x08014334	thumb	NumberToStringAscii
0x0802D4A8	thumb	TradeMenu_RefreshItemText
0x08099328	thumb	sub_8099328
0x0804BC3C	thumb	sub_804BC3C
0x08076A84	thumb	EkrDKHandler_NewDragonAnime
0x08085C7C	thumb	DisplayEventMapAnim
0x080982B8	thumb	sub_80982B8
0x080316E0	thumb	PushUnit
0x080199A4	thumb	InitBaseTilesBmMap
0x0802F3E4	thumb	ExecElixirItem
0x080A2EE8	thumb	SramAddrToOffset
0x080525A4	thumb	EfxHpBar_WaitCameraMove
0x08095F54	thumb	sub_8095F54
0x08015380	thumb	GetGameLock
0x080A9DFC	thumb	sub_80A9DFC
0x08010F38	thumb	ParsePopupInstAndGetLen
0x08023C68	thumb	StaffItemSelect_SwitchOut
0x08050A84	thumb	ekrBattlePostExpBarIdle
0x0807DD80	thumb	MapAnimBerserkEffect
0x0806E8A4	thumb	sub_806E8A4
0x08076E00	thumb	sub_8076E00
0x08079A50	thumb	MuCritFlash_RestorePalette
0x08087DF8	thumb	UnitSlide_SetNewUnit
0x08008960	thumb	SetTalkFaceDisp
0x0808890C	thumb	StatScreen_ResumeFromHelp
0x08060C18	thumb	StartSubSpell_efxFenrirOBJ
0x080B90CC	thumb	sub_80B90CC
0x0801DDF0	thumb	MakeNew6CBMXFADE2
0x080192B8	thumb	GetUnitPortraitId
0x080B4240	thumb	StartShopScreen
0x08017A54	thumb	sub_8017A54
0x0807953C	thumb	SetMuConfig
0x0804D6D4	thumb	sub_804D6D4
0x08073FE0	thumb	EkrLvup_Promo_WindowScroll0
0x080854E4	thumb	TryLockParentProc
0x080A7730	thumb	GetMinimapRiverKindAt
0x0805F8F0	thumb	efxLightning_Loop_Main
0x08047A54	thumb	SioMenu_GetItemHelpText
0x080809D8	thumb	sub_80809D8
0x08078140	thumb	EfxSelfThunderBGUpdateAnim
0x08045930	thumb	sub_8045930
0x080C3EC8	thumb	GMapBaseMenu_Init
0x0802C0B4	thumb	GetBattleUnitUpdatedWeaponExp
0x0801C940	thumb	PlayerPhase_MainIdle
0x08081E60	thumb	sub_8081E60
0x0801491C	thumb	sub_801491C
0x08031754	thumb	LoadPlayerUnitsFromUnitStack2
